"Date","Fire District Number","Fire Station Latitude","Fire Station Longitude","Count of EMS Incidents"
01/20/2020,20,34.077198,-118.265406,7
01/20/2020,21,33.996906,-118.254873,6
01/20/2020,23,34.042531,-118.55426,2
01/20/2020,24,34.264014,-118.337038,2
01/20/2020,25,34.031062,-118.207588,9
01/20/2020,26,34.038749,-118.309323,14
01/20/2020,27,34.095627,-118.330162,15
01/20/2020,28,34.281268,-118.569672,1
01/20/2020,29,34.061981,-118.315352,12
01/20/2020,33,33.981331,-118.273589,27
01/20/2020,34,34.021229,-118.325112,20
01/20/2020,35,34.100218,-118.287747,12
01/20/2020,36,33.753086,-118.293442,5
01/20/2020,37,34.059994,-118.449106,12
01/20/2020,38,33.781007,-118.261696,9
01/20/2020,39,34.179692,-118.45123,28
01/20/2020,41,34.096906,-118.353152,11
01/20/2020,42,34.139484,-118.210732,2
01/20/2020,43,34.023085,-118.405545,7
01/20/2020,44,34.096851,-118.230978,2
01/20/2020,46,34.004251,-118.286789,17
01/20/2020,47,34.085462,-118.186955,5
01/20/2020,48,33.729689,-118.290499,5
01/20/2020,50,34.115339,-118.244565,4
01/20/2020,51,33.940485,-118.39719,24
01/20/2020,52,34.08375,-118.308475,14
01/20/2020,55,34.124161,-118.219367,2
01/20/2020,56,34.107571,-118.263623,4
01/20/2020,57,33.968768,-118.291206,39
01/20/2020,58,34.0507,-118.383968,19
01/20/2020,59,34.036674,-118.444383,12
01/20/2020,60,34.167502,-118.378611,29
01/20/2020,61,34.069412,-118.347084,22
01/20/2020,62,34.00588,-118.428172,10
01/20/2020,63,33.991125,-118.458376,11
01/20/2020,64,33.938031,-118.274328,34
01/20/2020,65,33.946056,-118.24026,17
01/20/2020,66,33.989419,-118.311565,31
01/20/2020,67,33.974214,-118.428497,2
01/20/2020,68,34.041026,-118.349247,19
01/20/2020,69,34.044571,-118.5219,5
01/20/2020,70,34.24943,-118.536421,10
01/20/2020,71,34.080521,-118.435531,4
01/20/2020,72,34.193951,-118.588767,12
01/20/2020,73,34.20514,-118.536378,14
01/20/2020,74,34.258651,-118.301788,17
01/20/2020,75,34.272461,-118.466578,4
01/20/2020,77,34.236294,-118.366945,10
01/20/2020,78,34.144448,-118.405751,5
01/20/2020,79,33.868443,-118.290297,4
01/20/2020,81,34.213341,-118.44427,14
01/20/2020,82,34.102046,-118.315456,11
01/20/2020,83,34.161048,-118.500588,11
01/20/2020,84,34.172778,-118.591467,6
01/20/2020,85,33.795022,-118.300029,4
01/20/2020,86,34.150324,-118.370214,5
01/20/2020,87,34.254726,-118.50172,8
01/20/2020,88,34.163057,-118.466493,12
01/20/2020,89,34.199116,-118.396805,17
01/20/2020,90,34.214381,-118.48401,14
01/20/2020,91,34.309405,-118.447217,15
01/20/2020,92,34.044045,-118.420373,8
01/20/2020,93,34.17282,-118.548836,12
01/20/2020,94,34.017567,-118.345386,24
01/20/2020,95,33.94533,-118.381234,3
01/20/2020,96,34.247355,-118.603049,4
01/20/2020,98,34.270067,-118.417144,18
01/20/2020,100,34.192901,-118.510023,10
01/20/2020,101,33.721922,-118.310281,3
01/20/2020,102,34.17187,-118.421358,12
01/20/2020,103,34.228947,-118.528389,7
01/20/2020,104,34.221588,-118.57141,6
01/20/2020,105,34.185444,-118.623688,9
01/20/2020,106,34.219043,-118.627915,8
01/20/2020,107,34.257526,-118.573476,5
01/20/2020,109,34.130684,-118.492642,4
01/20/2020,112,33.740556,-118.278302,3
01/21/2020,1,34.075138,-118.218304,13
01/21/2020,2,34.049176,-118.213776,16
01/21/2020,3,34.058512,-118.252009,7
01/21/2020,4,34.050171,-118.236079,23
01/21/2020,5,33.955648,-118.403671,8
01/21/2020,6,34.077083,-118.286542,14
01/21/2020,7,34.242387,-118.45144,13
01/21/2020,8,34.276802,-118.558918,3
01/21/2020,9,34.041237,-118.247897,55
01/21/2020,10,34.03737,-118.264039,13
01/21/2020,11,34.055435,-118.273842,24
01/21/2020,12,34.110918,-118.190742,7
01/21/2020,13,34.047518,-118.289378,20
01/21/2020,14,34.012746,-118.25685,8
01/21/2020,15,34.026955,-118.283602,17
01/21/2020,17,34.025733,-118.230359,4
01/21/2020,18,34.289601,-118.501397,2
01/21/2020,19,34.058696,-118.478662,8
01/21/2020,20,34.077198,-118.265406,11
01/21/2020,21,33.996906,-118.254873,4
01/21/2020,23,34.042531,-118.55426,1
01/21/2020,24,34.264014,-118.337038,4
01/21/2020,25,34.031062,-118.207588,6
01/21/2020,26,34.038749,-118.309323,16
01/21/2020,27,34.095627,-118.330162,25
01/21/2020,28,34.281268,-118.569672,3
01/21/2020,29,34.061981,-118.315352,14
01/21/2020,33,33.981331,-118.273589,27
01/21/2020,34,34.021229,-118.325112,19
01/21/2020,35,34.100218,-118.287747,10
01/21/2020,36,33.753086,-118.293442,6
01/21/2020,37,34.059994,-118.449106,21
01/21/2020,38,33.781007,-118.261696,22
01/21/2020,39,34.179692,-118.45123,22
01/21/2020,41,34.096906,-118.353152,10
01/21/2020,42,34.139484,-118.210732,4
01/21/2020,43,34.023085,-118.405545,6
01/21/2020,44,34.096851,-118.230978,5
01/21/2020,46,34.004251,-118.286789,30
01/21/2020,47,34.085462,-118.186955,4
01/21/2020,48,33.729689,-118.290499,7
01/21/2020,50,34.115339,-118.244565,3
01/21/2020,51,33.940485,-118.39719,28
01/21/2020,52,34.08375,-118.308475,8
01/21/2020,55,34.124161,-118.219367,4
01/21/2020,56,34.107571,-118.263623,5
01/21/2020,57,33.968768,-118.291206,31
01/21/2020,58,34.0507,-118.383968,13
01/21/2020,59,34.036674,-118.444383,10
01/21/2020,60,34.167502,-118.378611,20
01/21/2020,61,34.069412,-118.347084,20
01/21/2020,62,34.00588,-118.428172,10
01/21/2020,63,33.991125,-118.458376,8
01/21/2020,64,33.938031,-118.274328,27
01/21/2020,65,33.946056,-118.24026,16
01/21/2020,66,33.989419,-118.311565,27
01/21/2020,67,33.974214,-118.428497,5
01/21/2020,68,34.041026,-118.349247,10
01/21/2020,69,34.044571,-118.5219,2
01/21/2020,70,34.24943,-118.536421,8
01/21/2020,71,34.080521,-118.435531,3
01/21/2020,72,34.193951,-118.588767,13
01/21/2020,73,34.20514,-118.536378,5
01/21/2020,74,34.258651,-118.301788,5
01/21/2020,75,34.272461,-118.466578,15
01/21/2020,76,34.126695,-118.345813,5
01/21/2020,77,34.236294,-118.366945,8
01/21/2020,78,34.144448,-118.405751,11
01/21/2020,79,33.868443,-118.290297,8
01/21/2020,81,34.213341,-118.44427,17
01/21/2020,82,34.102046,-118.315456,10
01/21/2020,83,34.161048,-118.500588,8
01/21/2020,84,34.172778,-118.591467,8
01/21/2020,85,33.795022,-118.300029,7
01/21/2020,86,34.150324,-118.370214,7
01/21/2020,87,34.254726,-118.50172,7
01/21/2020,88,34.163057,-118.466493,14
01/21/2020,89,34.199116,-118.396805,15
01/21/2020,90,34.214381,-118.48401,18
01/21/2020,91,34.309405,-118.447217,15
01/21/2020,92,34.044045,-118.420373,6
01/21/2020,93,34.17282,-118.548836,15
01/21/2020,94,34.017567,-118.345386,20
01/21/2020,95,33.94533,-118.381234,3
01/21/2020,96,34.247355,-118.603049,9
01/21/2020,97,34.125457,-118.374588,1
01/21/2020,98,34.270067,-118.417144,19
01/21/2020,99,34.131817,-118.440369,1
01/21/2020,100,34.192901,-118.510023,6
01/21/2020,101,33.721922,-118.310281,2
01/21/2020,102,34.17187,-118.421358,7
01/21/2020,103,34.228947,-118.528389,4
01/21/2020,104,34.221588,-118.57141,17
01/21/2020,105,34.185444,-118.623688,15
01/21/2020,106,34.219043,-118.627915,9
01/21/2020,107,34.257526,-118.573476,3
01/21/2020,108,34.127098,-118.406169,1
01/21/2020,109,34.130684,-118.492642,5
01/21/2020,112,33.740556,-118.278302,4
01/22/2020,1,34.075138,-118.218304,9
01/22/2020,2,34.049176,-118.213776,11
01/22/2020,3,34.058512,-118.252009,17
01/22/2020,4,34.050171,-118.236079,12
01/22/2020,5,33.955648,-118.403671,10
01/22/2020,6,34.077083,-118.286542,12
01/22/2020,7,34.242387,-118.45144,16
01/22/2020,8,34.276802,-118.558918,2
01/22/2020,9,34.041237,-118.247897,60
01/22/2020,10,34.03737,-118.264039,19
01/22/2020,11,34.055435,-118.273842,27
01/22/2020,12,34.110918,-118.190742,10
01/22/2020,13,34.047518,-118.289378,24
01/22/2020,14,34.012746,-118.25685,18
01/22/2020,15,34.026955,-118.283602,13
01/22/2020,16,34.066176,-118.180583,4
01/22/2020,17,34.025733,-118.230359,2
01/22/2020,18,34.289601,-118.501397,5
01/22/2020,19,34.058696,-118.478662,4
01/22/2020,20,34.077198,-118.265406,6
01/22/2020,21,33.996906,-118.254873,10
01/22/2020,24,34.264014,-118.337038,2
01/22/2020,25,34.031062,-118.207588,6
01/22/2020,26,34.038749,-118.309323,10
01/22/2020,27,34.095627,-118.330162,19
01/22/2020,29,34.061981,-118.315352,10
01/22/2020,33,33.981331,-118.273589,28
01/22/2020,34,34.021229,-118.325112,20
01/22/2020,35,34.100218,-118.287747,18
01/22/2020,36,33.753086,-118.293442,3
01/22/2020,37,34.059994,-118.449106,22
01/22/2020,38,33.781007,-118.261696,13
01/22/2020,39,34.179692,-118.45123,18
01/22/2020,41,34.096906,-118.353152,14
01/22/2020,42,34.139484,-118.210732,3
01/22/2020,43,34.023085,-118.405545,10
01/22/2020,44,34.096851,-118.230978,5
01/22/2020,46,34.004251,-118.286789,26
01/22/2020,47,34.085462,-118.186955,3
01/22/2020,48,33.729689,-118.290499,5
01/22/2020,49,33.765686,-118.255566,1
01/22/2020,50,34.115339,-118.244565,4
01/22/2020,51,33.940485,-118.39719,19
01/22/2020,52,34.08375,-118.308475,7
01/22/2020,55,34.124161,-118.219367,6
01/22/2020,56,34.107571,-118.263623,9
01/22/2020,57,33.968768,-118.291206,25
01/22/2020,58,34.0507,-118.383968,17
01/22/2020,59,34.036674,-118.444383,10
01/22/2020,60,34.167502,-118.378611,11
01/22/2020,61,34.069412,-118.347084,19
01/22/2020,62,34.00588,-118.428172,8
01/22/2020,63,33.991125,-118.458376,18
01/22/2020,64,33.938031,-118.274328,41
01/22/2020,65,33.946056,-118.24026,15
01/22/2020,66,33.989419,-118.311565,30
01/22/2020,67,33.974214,-118.428497,6
01/22/2020,68,34.041026,-118.349247,8
01/22/2020,69,34.044571,-118.5219,4
01/22/2020,70,34.24943,-118.536421,8
01/22/2020,71,34.080521,-118.435531,4
01/22/2020,72,34.193951,-118.588767,13
01/22/2020,73,34.20514,-118.536378,13
01/22/2020,74,34.258651,-118.301788,11
01/22/2020,75,34.272461,-118.466578,7
01/22/2020,77,34.236294,-118.366945,10
01/22/2020,78,34.144448,-118.405751,14
01/22/2020,79,33.868443,-118.290297,3
01/22/2020,81,34.213341,-118.44427,14
01/22/2020,82,34.102046,-118.315456,7
01/22/2020,83,34.161048,-118.500588,6
01/22/2020,84,34.172778,-118.591467,11
01/22/2020,85,33.795022,-118.300029,14
01/22/2020,86,34.150324,-118.370214,7
01/22/2020,87,34.254726,-118.50172,7
01/22/2020,88,34.163057,-118.466493,15
01/22/2020,89,34.199116,-118.396805,23
01/22/2020,90,34.214381,-118.48401,10
01/22/2020,91,34.309405,-118.447217,15
01/22/2020,92,34.044045,-118.420373,5
01/22/2020,93,34.17282,-118.548836,11
01/22/2020,94,34.017567,-118.345386,19
01/22/2020,95,33.94533,-118.381234,6
01/22/2020,96,34.247355,-118.603049,8
01/22/2020,97,34.125457,-118.374588,2
01/22/2020,98,34.270067,-118.417144,29
01/22/2020,99,34.131817,-118.440369,2
01/22/2020,100,34.192901,-118.510023,10
01/22/2020,101,33.721922,-118.310281,4
01/22/2020,102,34.17187,-118.421358,6
01/22/2020,103,34.228947,-118.528389,10
01/22/2020,104,34.221588,-118.57141,9
01/22/2020,105,34.185444,-118.623688,10
01/22/2020,106,34.219043,-118.627915,6
01/22/2020,107,34.257526,-118.573476,10
01/22/2020,112,33.740556,-118.278302,3
01/23/2020,1,34.075138,-118.218304,12
01/23/2020,2,34.049176,-118.213776,11
01/23/2020,3,34.058512,-118.252009,19
01/23/2020,4,34.050171,-118.236079,17
01/23/2020,5,33.955648,-118.403671,4
01/23/2020,6,34.077083,-118.286542,22
01/23/2020,7,34.242387,-118.45144,23
01/23/2020,8,34.276802,-118.558918,3
01/23/2020,9,34.041237,-118.247897,61
01/23/2020,10,34.03737,-118.264039,16
01/23/2020,11,34.055435,-118.273842,34
01/23/2020,12,34.110918,-118.190742,8
01/23/2020,13,34.047518,-118.289378,20
01/23/2020,14,34.012746,-118.25685,15
01/23/2020,15,34.026955,-118.283602,16
01/23/2020,16,34.066176,-118.180583,8
01/23/2020,17,34.025733,-118.230359,5
01/23/2020,18,34.289601,-118.501397,4
01/23/2020,19,34.058696,-118.478662,7
01/23/2020,20,34.077198,-118.265406,12
01/23/2020,21,33.996906,-118.254873,9
01/23/2020,23,34.042531,-118.55426,2
01/23/2020,24,34.264014,-118.337038,4
01/23/2020,25,34.031062,-118.207588,5
01/23/2020,26,34.038749,-118.309323,18
01/23/2020,27,34.095627,-118.330162,18
01/23/2020,28,34.281268,-118.569672,3
01/23/2020,29,34.061981,-118.315352,9
01/23/2020,33,33.981331,-118.273589,29
01/23/2020,34,34.021229,-118.325112,29
01/23/2020,35,34.100218,-118.287747,7
01/23/2020,36,33.753086,-118.293442,1
01/23/2020,37,34.059994,-118.449106,15
01/23/2020,38,33.781007,-118.261696,14
01/23/2020,39,34.179692,-118.45123,19
01/23/2020,41,34.096906,-118.353152,26
01/23/2020,42,34.139484,-118.210732,4
01/23/2020,43,34.023085,-118.405545,9
01/23/2020,44,34.096851,-118.230978,2
01/23/2020,46,34.004251,-118.286789,26
01/23/2020,47,34.085462,-118.186955,4
01/23/2020,48,33.729689,-118.290499,9
01/23/2020,49,33.765686,-118.255566,1
01/23/2020,50,34.115339,-118.244565,2
01/23/2020,51,33.940485,-118.39719,20
01/23/2020,52,34.08375,-118.308475,8
01/23/2020,56,34.107571,-118.263623,4
01/23/2020,57,33.968768,-118.291206,25
01/23/2020,58,34.0507,-118.383968,25
01/23/2020,59,34.036674,-118.444383,20
01/23/2020,60,34.167502,-118.378611,10
01/23/2020,61,34.069412,-118.347084,17
01/23/2020,62,34.00588,-118.428172,13
01/23/2020,63,33.991125,-118.458376,15
01/23/2020,64,33.938031,-118.274328,48
01/23/2020,65,33.946056,-118.24026,15
01/23/2020,66,33.989419,-118.311565,37
01/23/2020,67,33.974214,-118.428497,5
01/23/2020,68,34.041026,-118.349247,12
01/23/2020,69,34.044571,-118.5219,2
01/23/2020,70,34.24943,-118.536421,12
01/23/2020,71,34.080521,-118.435531,4
01/23/2020,72,34.193951,-118.588767,20
01/23/2020,73,34.20514,-118.536378,13
01/23/2020,74,34.258651,-118.301788,11
01/23/2020,75,34.272461,-118.466578,14
01/23/2020,76,34.126695,-118.345813,2
01/23/2020,77,34.236294,-118.366945,17
01/23/2020,78,34.144448,-118.405751,9
01/23/2020,79,33.868443,-118.290297,7
01/23/2020,81,34.213341,-118.44427,15
01/23/2020,82,34.102046,-118.315456,17
01/23/2020,83,34.161048,-118.500588,8
01/23/2020,84,34.172778,-118.591467,10
01/23/2020,85,33.795022,-118.300029,9
01/23/2020,86,34.150324,-118.370214,11
01/23/2020,87,34.254726,-118.50172,17
01/23/2020,88,34.163057,-118.466493,10
01/23/2020,89,34.199116,-118.396805,23
01/23/2020,90,34.214381,-118.48401,16
01/23/2020,91,34.309405,-118.447217,15
01/23/2020,92,34.044045,-118.420373,12
01/23/2020,93,34.17282,-118.548836,16
01/23/2020,94,34.017567,-118.345386,18
01/23/2020,95,33.94533,-118.381234,2
01/23/2020,96,34.247355,-118.603049,5
01/23/2020,97,34.125457,-118.374588,1
01/23/2020,98,34.270067,-118.417144,16
01/23/2020,99,34.131817,-118.440369,1
01/23/2020,100,34.192901,-118.510023,13
01/23/2020,102,34.17187,-118.421358,7
01/23/2020,103,34.228947,-118.528389,5
01/23/2020,104,34.221588,-118.57141,7
01/23/2020,105,34.185444,-118.623688,8
01/23/2020,106,34.219043,-118.627915,9
01/23/2020,107,34.257526,-118.573476,6
01/23/2020,109,34.130684,-118.492642,1
01/23/2020,112,33.740556,-118.278302,7
01/24/2020,1,34.075138,-118.218304,11
01/24/2020,2,34.049176,-118.213776,13
01/24/2020,3,34.058512,-118.252009,16
01/24/2020,4,34.050171,-118.236079,22
01/24/2020,5,33.955648,-118.403671,12
01/24/2020,6,34.077083,-118.286542,17
01/24/2020,7,34.242387,-118.45144,18
01/24/2020,8,34.276802,-118.558918,1
01/24/2020,9,34.041237,-118.247897,53
01/24/2020,10,34.03737,-118.264039,18
01/24/2020,11,34.055435,-118.273842,38
01/24/2020,12,34.110918,-118.190742,12
01/24/2020,13,34.047518,-118.289378,14
01/24/2020,14,34.012746,-118.25685,13
01/24/2020,15,34.026955,-118.283602,14
01/24/2020,16,34.066176,-118.180583,6
01/24/2020,17,34.025733,-118.230359,2
01/24/2020,18,34.289601,-118.501397,4
01/24/2020,19,34.058696,-118.478662,7
01/24/2020,20,34.077198,-118.265406,17
01/24/2020,21,33.996906,-118.254873,15
01/24/2020,23,34.042531,-118.55426,1
01/24/2020,24,34.264014,-118.337038,3
01/24/2020,25,34.031062,-118.207588,6
01/24/2020,26,34.038749,-118.309323,16
01/24/2020,27,34.095627,-118.330162,19
01/24/2020,28,34.281268,-118.569672,3
01/24/2020,29,34.061981,-118.315352,11
01/24/2020,33,33.981331,-118.273589,24
01/24/2020,34,34.021229,-118.325112,23
01/24/2020,35,34.100218,-118.287747,22
01/24/2020,36,33.753086,-118.293442,3
01/24/2020,37,34.059994,-118.449106,10
01/24/2020,38,33.781007,-118.261696,13
01/24/2020,39,34.179692,-118.45123,18
01/24/2020,41,34.096906,-118.353152,9
01/24/2020,42,34.139484,-118.210732,6
01/24/2020,43,34.023085,-118.405545,15
01/24/2020,44,34.096851,-118.230978,6
01/24/2020,46,34.004251,-118.286789,31
01/24/2020,47,34.085462,-118.186955,3
01/24/2020,48,33.729689,-118.290499,5
01/24/2020,50,34.115339,-118.244565,3
01/24/2020,51,33.940485,-118.39719,11
01/24/2020,52,34.08375,-118.308475,9
01/24/2020,55,34.124161,-118.219367,5
01/24/2020,56,34.107571,-118.263623,4
01/24/2020,57,33.968768,-118.291206,34
01/24/2020,58,34.0507,-118.383968,18
01/24/2020,59,34.036674,-118.444383,4
01/24/2020,60,34.167502,-118.378611,19
01/24/2020,61,34.069412,-118.347084,25
01/24/2020,62,34.00588,-118.428172,15
01/24/2020,63,33.991125,-118.458376,12
01/24/2020,64,33.938031,-118.274328,39
01/24/2020,65,33.946056,-118.24026,19
01/24/2020,66,33.989419,-118.311565,30
01/24/2020,67,33.974214,-118.428497,4
01/24/2020,68,34.041026,-118.349247,13
01/24/2020,69,34.044571,-118.5219,2
01/24/2020,70,34.24943,-118.536421,11
01/24/2020,71,34.080521,-118.435531,3
01/24/2020,72,34.193951,-118.588767,16
01/24/2020,73,34.20514,-118.536378,8
01/24/2020,74,34.258651,-118.301788,11
01/24/2020,75,34.272461,-118.466578,6
01/24/2020,76,34.126695,-118.345813,1
01/24/2020,77,34.236294,-118.366945,12
01/24/2020,78,34.144448,-118.405751,2
01/24/2020,79,33.868443,-118.290297,6
01/24/2020,81,34.213341,-118.44427,15
01/24/2020,82,34.102046,-118.315456,13
01/24/2020,83,34.161048,-118.500588,9
01/24/2020,84,34.172778,-118.591467,10
01/24/2020,85,33.795022,-118.300029,12
01/24/2020,86,34.150324,-118.370214,11
01/24/2020,87,34.254726,-118.50172,16
01/24/2020,88,34.163057,-118.466493,8
01/24/2020,89,34.199116,-118.396805,29
01/24/2020,90,34.214381,-118.48401,19
01/24/2020,91,34.309405,-118.447217,12
01/24/2020,92,34.044045,-118.420373,7
01/24/2020,93,34.17282,-118.548836,20
01/24/2020,94,34.017567,-118.345386,25
01/24/2020,95,33.94533,-118.381234,5
01/24/2020,96,34.247355,-118.603049,8
01/24/2020,97,34.125457,-118.374588,1
01/24/2020,98,34.270067,-118.417144,22
01/24/2020,99,34.131817,-118.440369,2
01/24/2020,100,34.192901,-118.510023,6
01/24/2020,101,33.721922,-118.310281,1
01/24/2020,102,34.17187,-118.421358,13
01/24/2020,103,34.228947,-118.528389,11
01/24/2020,104,34.221588,-118.57141,8
01/24/2020,105,34.185444,-118.623688,17
01/24/2020,106,34.219043,-118.627915,10
01/24/2020,107,34.257526,-118.573476,9
01/24/2020,112,33.740556,-118.278302,8
01/25/2020,1,34.075138,-118.218304,7
01/25/2020,2,34.049176,-118.213776,18
01/25/2020,3,34.058512,-118.252009,9
01/25/2020,4,34.050171,-118.236079,18
01/25/2020,5,33.955648,-118.403671,2
01/25/2020,6,34.077083,-118.286542,10
01/25/2020,7,34.242387,-118.45144,27
01/25/2020,9,34.041237,-118.247897,67
01/25/2020,10,34.03737,-118.264039,10
01/25/2020,11,34.055435,-118.273842,34
01/25/2020,12,34.110918,-118.190742,9
01/25/2020,13,34.047518,-118.289378,17
01/25/2020,14,34.012746,-118.25685,17
01/25/2020,15,34.026955,-118.283602,15
01/25/2020,16,34.066176,-118.180583,2
01/25/2020,17,34.025733,-118.230359,4
01/25/2020,18,34.289601,-118.501397,8
01/25/2020,19,34.058696,-118.478662,9
01/25/2020,20,34.077198,-118.265406,12
01/25/2020,21,33.996906,-118.254873,7
01/25/2020,23,34.042531,-118.55426,3
01/25/2020,24,34.264014,-118.337038,1
01/25/2020,25,34.031062,-118.207588,6
01/25/2020,26,34.038749,-118.309323,13
01/25/2020,27,34.095627,-118.330162,26
01/25/2020,28,34.281268,-118.569672,3
01/25/2020,29,34.061981,-118.315352,16
01/25/2020,33,33.981331,-118.273589,14
01/25/2020,34,34.021229,-118.325112,19
01/25/2020,35,34.100218,-118.287747,14
01/25/2020,36,33.753086,-118.293442,3
01/25/2020,37,34.059994,-118.449106,12
01/25/2020,38,33.781007,-118.261696,14
01/25/2020,39,34.179692,-118.45123,20
01/25/2020,40,33.746877,-118.261487,1
01/25/2020,41,34.096906,-118.353152,20
01/25/2020,42,34.139484,-118.210732,5
01/25/2020,43,34.023085,-118.405545,4
01/25/2020,44,34.096851,-118.230978,5
01/25/2020,46,34.004251,-118.286789,28
01/25/2020,47,34.085462,-118.186955,6
01/25/2020,48,33.729689,-118.290499,8
01/25/2020,50,34.115339,-118.244565,3
